reading, timestamp, unit, weighting
59.4, 2026-04-13T06:28:33.891Z, dB, A
58.9, 2026-04-13T06:28:34.411Z, dB, A
60, 2026-04-13T06:28:34.931Z, dB, A
63.1, 2026-04-13T06:28:35.443Z, dB, A
66.2, 2026-04-13T06:28:35.955Z, dB, A
67.9, 2026-04-13T06:28:36.467Z, dB, A
70.7, 2026-04-13T06:28:36.979Z, dB, A
72, 2026-04-13T06:28:37.499Z, dB, A
71.6, 2026-04-13T06:28:38.011Z, dB, A
69.6, 2026-04-13T06:28:38.531Z, dB, A
68.8, 2026-04-13T06:28:39.059Z, dB, A
65.3, 2026-04-13T06:28:39.571Z, dB, A
63.5, 2026-04-13T06:28:40.083Z, dB, A
63.3, 2026-04-13T06:28:40.603Z, dB, A
62.4, 2026-04-13T06:28:41.116Z, dB, A
63.7, 2026-04-13T06:28:41.643Z, dB, A
64.5, 2026-04-13T06:28:42.155Z, dB, A
65.6, 2026-04-13T06:28:42.683Z, dB, A
69.5, 2026-04-13T06:28:43.195Z, dB, A
74.8, 2026-04-13T06:28:43.723Z, dB, A
76.3, 2026-04-13T06:28:44.235Z, dB, A
75.2, 2026-04-13T06:28:44.762Z, dB, A
73.5, 2026-04-13T06:28:45.282Z, dB, A
74.5, 2026-04-13T06:28:45.803Z, dB, A
68.5, 2026-04-13T06:28:46.315Z, dB, A
65.1, 2026-04-13T06:28:46.843Z, dB, A
61.2, 2026-04-13T06:28:47.363Z, dB, A
61.2, 2026-04-13T06:28:47.363Z, dB, A
59.5, 2026-04-13T06:28:47.882Z, dB, A
55.7, 2026-04-13T06:28:48.402Z, dB, A
53.8, 2026-04-13T06:28:48.915Z, dB, A
52.1, 2026-04-13T06:28:49.427Z, dB, A
56.3, 2026-04-13T06:28:49.939Z, dB, A
